Date,Open,High,Low,Close,Volume
2024-07-01,111.54213754843104,112.32718856860735,110.18699920646698,110.61690521240234,20506793
2024-07-02,111.02812548946109,111.19635020291072,107.94400811964466,108.64494323730469,23399374
2024-07-03,109.4393333715821,110.27110912882743,108.87858671157005,109.39260864257812,16011335
2024-07-04,110.00008295336849,110.28045985596208,108.73840115225899,109.59821319580078,20110432
2024-07-05,109.34588464596688,110.26177638972689,108.89728300753151,110.05616760253906,20103764
2024-07-08,109.81316367066782,110.35522184941586,107.15895956277947,107.37390899658203,34032815
2024-07-09,107.47671291745942,109.57951817019233,107.38325633228293,108.41129302978516,32861024
2024-07-10,108.64494865416246,108.64494865416246,105.51410639857185,107.25242614746094,22991042
2024-07-11,107.75709588641172,107.89727720694982,106.35522563878423,106.68232727050781,13553009
2024-07-12,107.22437898625594,107.28979930864017,104.95334903737431,105.34587097167969,22397084
2024-07-15,105.8412006272436,109.85989807270813,105.04680893600914,109.57952117919922,49372062
2024-07-16,109.90662748812595,110.38326537530386,108.03746713244259,108.44868469238281,34514206
2024-07-18,108.44868310554399,109.89727808183399,107.22438537217539,108.19634246826172,24517941
2024-07-19,108.2243847859979,109.15896494086738,104.9813905077559,105.50475311279297,33377806
2024-07-22,105.4206498042804,107.93466570304149,103.7664388511693,107.25242614746094,21519135
2024-07-23,107.85054949725786,107.85054949725786,101.86923517990459,105.47671508789062,26483458
2024-07-24,105.59821638724155,106.4486878045476,104.24307792900449,105.10289001464844,24622269
2024-07-25,104.48606637771498,106.40195145757404,102.10288408025123,104.57017517089844,76948576
2024-07-26,105.1309232361254,106.91597481577888,103.73840075401415,106.41130065917969,54279930
2024-07-29,107.6636284157271,110.11223092986542,107.48606303913655,108.32718658447266,51072326
2024-07-30,108.3271902511034,108.83185726510635,107.58887106577797,108.19634246826172,17664352
2024-07-31,108.41129772935889,108.58887024008818,106.7851302598971,107.2056884765625,16689282
2024-08-01,107.94400854567996,108.03746513568068,104.7197098438304,105.31784057617188,25958910
2024-08-02,104.67298262791873,104.67298262791873,102.85055408606293,103.26176452636719,27944377
2024-08-05,101.34587417121307,101.34587417121307,97.23372006797229,98.37390899658203,57645213
2024-08-06,99.76642978472657,101.1028796679908,97.94400136676651,98.15895080566406,18760783
2024-08-07,99.62624398693082,101.45802025146087,98.5514753730235,101.14026641845703,24292529
2024-08-08,100.93465813513106,101.45802074747522,99.53278788325424,100.14026641845703,17399682
2024-08-09,100.93466170065373,105.17765666851865,100.60756005638376,103.41130065917969,29858732
2024-08-12,102.71036427461783,103.51410380818648,101.30849399006058,102.38326263427734,22238178
2024-08-13,101.86923551308946,102.934656304914,99.29914012170417,99.71035766601562,19954825
2024-08-14,99.76643244461901,100.05615001358801,98.59820724034947,98.73839569091797,13061546
