Date,Open,High,Low,Close,Volume
2024-07-22,1595.473870595569,1631.473520654011,1577.6473469017637,1623.8477783203125,179659.0
2024-07-23,1623.798122873215,1683.6160343915424,1539.5183090950898,1665.145751953125,465206.0
2024-07-24,1667.5226158116009,1684.4083423277643,1634.147452794022,1643.6549072265625,204858.0
2024-07-25,1633.107487615045,1661.3328141141528,1609.239779561234,1647.71533203125,112038.0
2024-07-26,1658.857009749667,1703.423317474285,1634.3455405011273,1696.9859619140625,241109.0
2024-07-29,1698.4715247048118,1743.037832933218,1668.7606525525412,1725.1617431640625,250121.0
2024-07-30,1728.1823110911416,1747.9895582096647,1698.5210068886902,1706.9390869140625,200143.0
2024-07-31,1704.0174253256773,1736.8975276908484,1699.115180079211,1707.0875244140625,247262.0
2024-08-01,1721.2001734333617,1746.9495941684595,1710.7023568508973,1739.3238525390625,299348.0
2024-08-02,1728.1822868481136,1730.4106021176885,1688.6173596414194,1698.6199951171875,136180.0
2024-08-05,1640.0400949161515,1652.7662272710013,1588.0956366442497,1611.27001953125,473647.0
2024-08-06,1640.980945378614,1640.980945378614,1533.229587806294,1574.032470703125,765159.0
2024-08-07,1590.5219937274953,1613.3003286314383,1524.266725849866,1606.4173583984375,705684.0
2024-08-08,1605.2783131104918,1632.1171078780192,1579.5783382990464,1603.4461669921875,288203.0
2024-08-09,1624.1943260734663,1634.0979500129388,1580.6183807397879,1589.3336181640625,206295.0
2024-08-12,1585.5701408132693,1614.290649297707,1549.966662273719,1602.0101318359375,363911.0
2024-08-13,1624.6894822001861,1712.3365527120525,1614.8848704726322,1697.1839599609375,1343852.0
2024-08-14,1713.3268495909626,1718.8234089399612,1658.3617396763393,1707.1370849609375,439338.0
2024-08-16,1711.6927702991204,1732.1437773262521,1683.6655878906963,1702.0863037109375,582461.0
2024-08-19,1706.6419594579115,1730.2620778777623,1686.438542867745,1715.2086181640625,290352.0
2024-08-20,1724.2208336282238,1740.9579813499654,1655.3906510106697,1691.09326171875,506173.0
2024-08-21,1693.9158271952144,1703.0766791467474,1668.2654175521532,1689.706787109375,293187.0
2024-08-22,1708.2264775936103,1761.8546230994355,1694.906152325128,1729.6678466796875,752669.0
2024-08-23,1742.7405821119814,1742.7405821119814,1694.6089959930748,1706.988525390625,228930.0
2024-08-26,1706.9885658333721,1719.8632767118577,1654.8955290730376,1672.6724853515625,434665.0
2024-08-27,1683.6159561191596,1733.0845060017134,1674.0094899035446,1710.15771484375,387300.0
2024-08-28,1710.1578586524563,1734.6693283100883,1702.6310076182658,1729.8165283203125,322096.0
2024-08-29,1744.5232883002168,1747.7915324291932,1675.6931046289906,1679.5555419921875,293096.0
2024-08-30,1687.478515625,1707.2361971250536,1664.3535777899954,1687.478515625,622412.0
2024-09-02,1687.4784414694411,1687.4784414694411,1635.7320084021028,1644.595703125,383618.0
2024-09-03,1651.9244971464366,1671.73174531366,1634.0979737959353,1667.522705078125,226680.0
2024-09-04,1668.067389926864,1715.6047837375438,1655.390703219812,1683.120849609375,423084.0
2024-09-05,1693.5196580965098,1707.1867072035984,1669.7509611407695,1678.3670654296875,265097.0
2024-09-06,1688.56782273333,1726.6967735692442,1675.4950879471253,1707.830322265625,686477.0
2024-09-09,1720.9526254072591,1778.2946302564435,1706.0477444186984,1772.055419921875,1059285.0
2024-09-10,1793.8928160864302,1793.8928160864302,1766.855996504017,1782.6026611328125,301275.0
2024-09-11,1775.7197241733145,1802.4595080844576,1744.325285494436,1771.0155029296875,338330.0
2024-09-12,1762.8450402187286,1807.4113474152696,1760.121543667829,1799.141845703125,484008.0
2024-09-13,1827.1690498144067,1880.698185548944,1803.945100040759,1869.80419921875,390577.0
2024-09-16,1869.8041773672976,1969.2365847069123,1869.8041773672976,1916.252197265625,948303.0
2024-09-17,1932.246551186933,1932.246551186933,1842.8663472555354,1872.9732666015625,521741.0
2024-09-18,1883.66926813148,1888.9676827458252,1848.0162220469726,1861.3365478515625,146696.0
2024-09-19,1875.7462983101111,1892.0377106744334,1825.2873847358105,1848.659912109375,473219.0
2024-09-20,1861.584124756015,1925.6110770572457,1838.2611631502655,1911.4984130859375,565268.0
2024-09-23,1925.3139494211794,2020.2896008154685,1889.4627602888495,1993.4508056640625,866490.0
2024-09-24,1985.6766325488377,2030.2429410100337,1965.8693843438618,2006.4742431640625,422372.0
2024-09-25,2023.260758778143,2040.1464855720906,2001.076738368551,2031.6292724609375,422615.0
2024-09-26,2040.7407481752905,2175.974533177103,2013.0600480507528,2114.2255859375,1790106.0
2024-09-27,2108.1842832972798,2144.035351962294,2080.751294596124,2099.072998046875,672692.0
2024-09-30,2099.5682412516867,2178.3516167750604,2021.676216047236,2043.810791015625,727588.0
2024-10-01,2054.0609328691276,2119.177252705504,2010.4354261269189,2075.65087890625,394845.0
2024-10-03,2053.07083376916,2154.929462136442,2020.8344891017641,2126.45654296875,447763.0
2024-10-04,2102.143269195689,2132.200622137203,2030.242864216177,2036.33349609375,374539.0
2024-10-07,2025.2911051569915,2043.9099666083944,1892.5825437432816,1916.9454345703125,683901.0
2024-10-08,1928.235454331337,1928.235454331337,1872.0323921673394,1892.4833984375,712737.0
2024-10-09,1891.3940437620051,2020.33917196833,1886.7888347059563,1989.637939453125,764585.0
2024-10-10,2010.138383446897,2026.2317713942891,1967.4537909775045,1998.20458984375,354407.0
2024-10-11,2030.2428209564127,2059.4089438560304,1981.764632198917,1999.8387451171875,412634.0
2024-10-14,2005.879964583762,2022.41896777395,1987.3601157634757,2003.3544921875,196032.0
2024-10-15,2024.300667522694,2076.7403062225576,1998.5512461158496,2028.955322265625,196325.0
2024-10-16,2030.2428751569255,2054.4076204681073,1975.7729443600322,1992.80712890625,498151.0
2024-10-17,2009.4452234850423,2028.212541803228,1965.9682918094807,1999.7396240234375,215696.0
2024-10-18,2000.5319196902417,2040.1464131494545,1952.9945275391865,2002.9088134765625,373752.0
2024-10-21,2005.4837026738953,2034.253776494481,1978.7934864452275,1998.402587890625,320957.0
2024-10-22,1980.7247718910753,2014.0999359399013,1873.7656342089572,1891.6417236328125,299065.0
2024-10-23,1892.5824434092985,1906.6455403664727,1842.1235302327148,1881.8370361328125,433303.0
2024-10-24,1881.8370461960199,1894.067997057071,1830.684806567318,1851.531982421875,325577.0
2024-10-25,1851.9776446592432,1884.4120125002005,1808.5502786143181,1831.32861328125,182120.0
2024-10-28,1832.2198354001864,1851.9775150778407,1792.5557766261452,1810.580322265625,191744.0
2024-10-29,1814.195353315244,1840.4895236109694,1778.4928610352968,1831.8238525390625,225832.0
2024-10-30,1833.4579422792551,1852.274827702748,1785.4253663298125,1791.466552734375,175229.0
2024-10-31,1791.4665320734603,1861.8812730620925,1779.3840385098354,1853.017578125,339541.0
2024-11-01,1862.8220337140071,1906.4475440536553,1861.8812378290243,1898.6236572265625,61888.0
2024-11-04,1881.688590671705,1890.6018524169922,1798.5477141940398,1822.266845703125,283061.0
