Date,Open,High,Low,Close,Volume
2024-08-20,468.5559491314276,481.2159190214261,464.1825146942737,479.880859375,12169319.0
2024-08-21,479.88084498197514,482.7350638399215,471.0418984491856,474.7708435058594,7836483.0
2024-08-22,477.67114145828117,477.9013222373374,473.48186251875285,476.4742126464844,4109631.0
2024-08-23,479.23638375345587,481.53819155246384,472.7913219162336,473.9882507324219,5850297.0
2024-08-26,478.9141221952467,480.2031007615164,470.9498452466976,473.6199645996094,4077934.0
2024-08-27,474.17241358909126,495.3490456522934,471.64042497283884,493.92193603515625,19377943.0
2024-08-28,495.80936615457125,502.2544275530522,489.41032966964144,496.4999084472656,11607989.0
2024-08-29,502.71481264700805,512.382405197912,497.6048106808259,510.49493408203125,19514561.0
2024-08-30,513.8289714147845,518.6449717436819,506.6975917477457,508.9666748046875,10222982.0
2024-09-02,511.791501026648,513.1344325444364,500.21460264540985,506.7440185546875,5741792.0
2024-09-03,506.6049593947182,520.3119926943513,500.2608431176274,517.579833984375,9786096.0
2024-09-04,507.99429294347624,515.310915215961,505.67891330380684,514.2921142578125,6377748.0
2024-09-05,515.8665412325417,524.5723905718305,514.3383681850881,517.0242309570312,8554799.0
2024-09-06,514.0142936772703,517.5799558060638,501.55753957898594,505.0306091308594,9565966.0
2024-09-09,501.04820244695503,504.2434379640586,475.30118967114305,484.9331359863281,20183113.0
2024-09-10,489.4712383104083,489.4712383104083,470.994498141471,473.03204345703125,14833993.0
2024-09-11,473.26356031314907,477.43124332960537,462.42757316479896,464.37249755859375,7623569.0
2024-09-12,468.1234381132227,471.8280453092473,457.5189887090383,468.91064453125,12346929.0
2024-09-13,472.985766139989,473.5414346447802,460.29747435423707,462.61285400390625,7734239.0
2024-09-16,465.8544226655777,466.039664357889,452.239977934199,454.7868957519531,7632924.0
2024-09-17,453.8144264359075,454.23120609228107,441.63553472617536,446.8219909667969,14392518.0
2024-09-18,452.88829114830816,463.53903828165284,450.43399420079845,455.7130432128906,15330542.0
2024-09-19,459.13974485603916,464.002041700203,428.53043983786694,445.201171875,15783626.0
2024-09-20,447.97968191836554,452.2399580147377,441.5429149569002,446.3125915527344,13890094.0
2024-09-23,449.18365884380376,457.9821016458989,446.775658318869,454.9258117675781,6327029.0
2024-09-24,453.81445425079113,457.102282358675,450.1561427527955,453.7681579589844,8389458.0
2024-09-25,454.7405738276661,455.0647326389815,444.92335823074256,447.7481384277344,9526068.0
2024-09-26,449.1836759258777,449.1836759258777,440.0610739682087,444.9696960449219,8617212.0
2024-09-27,443.4415237326121,459.325051619233,443.2563103087386,457.380126953125,11361968.0
2024-09-30,455.66676492153596,462.010911508694,450.2024740031054,452.0084533691406,8142211.0
2024-10-01,453.8144353392686,467.7530102619808,452.8882834304129,457.6116638183594,12786542.0
2024-10-03,451.82314514112556,455.4351313793032,430.19749573093304,433.0222473144531,19202233.0
2024-10-04,433.0222669279375,434.96719137933,423.8533696729842,429.1324462890625,11408576.0
2024-10-07,432.51291064370906,435.106124498321,404.7283553561046,406.2565002441406,16775124.0
