Date,Open,High,Low,Close,Volume
2024-07-02,2625.0135852807075,2626.877630766544,2591.825273227063,2608.101318359375,6549.0
2024-07-03,2607.782912032097,2627.78682558325,2595.9624176609614,2602.69091796875,5341.0
2024-07-04,2611.147194955929,2633.242471417162,2595.9624502403303,2621.922119140625,3911.0
2024-07-05,2611.419952151273,2688.798814598889,2605.100578489465,2676.841796875,13537.0
2024-07-08,2699.619294688089,2701.165007380451,2591.6436155893316,2614.01171875,11507.0
2024-07-09,2627.1047259013612,2676.8871897736813,2614.1476462633605,2646.56298828125,12627.0
2024-07-10,2657.701811844967,2727.806528421176,2561.6376473981863,2655.79248046875,29755.0
2024-07-11,2686.8892765956084,2690.617367433366,2627.7868051984124,2634.33349609375,5721.0
2024-07-12,2636.879510466313,2691.4356382690644,2614.9660436697604,2623.240478515625,14106.0
2024-07-15,2664.1576697251944,2690.6627673022736,2618.739736101662,2643.74462890625,15247.0
2024-07-16,2637.3797128563847,2757.7668154911594,2626.741312090095,2744.082275390625,34646.0
2024-07-18,2718.7591209279262,2718.7591209279262,2641.425767903466,2668.385498046875,17154.0
2024-07-19,2650.518661887214,2650.518661887214,2575.9131093562696,2583.73291015625,11824.0
2024-07-22,2605.9186477467174,2605.964155580675,2551.998968168812,2559.09130859375,7205.0
2024-07-23,2551.9994108491815,2579.0501600036673,2521.584411239763,2549.226318359375,8205.0
2024-07-24,2549.5895575903605,2596.007771358786,2549.1804310535426,2570.911865234375,9150.0
2024-07-25,2587.0118496702635,2609.8545242868995,2524.6300036498455,2570.544921875,9672.0
2024-07-26,2614.533537038847,2646.4584123903287,2570.5452017973585,2635.082763671875,11584.0
2024-07-29,2642.0547394807054,2716.270701428911,2642.0547394807054,2699.06982421875,20011.0
2024-07-30,2699.069889816774,2742.8747915099484,2681.731494755443,2709.3447265625,11456.0
2024-07-31,2732.6463970994696,2735.6278828873246,2683.337209069559,2729.986083984375,10308.0
2024-08-01,2729.9860740801296,2872.3175285868333,2713.5648334185703,2854.657958984375,118943.0
2024-08-02,2845.712981937901,2934.698848877932,2813.329420618353,2859.932373046875,45104.0
2024-08-05,2860.070205491052,2889.7475436622854,2756.7733324391443,2827.45751953125,35841.0
2024-08-06,2825.5769620667743,2888.8302827850544,2799.7068849253415,2846.768310546875,48654.0
2024-08-07,2843.878451096061,2981.4854729232898,2803.0550346206496,2945.386474609375,37756.0
2024-08-08,2943.00137633648,3036.528235970689,2936.212628979947,3018.2724609375,49748.0
2024-08-09,3043.6377510586735,3090.561652418451,2983.5034422056797,3068.315185546875,35623.0
2024-08-12,3066.526382492135,3088.8646772747616,3018.2723241330114,3038.775634765625,16958.0
2024-08-13,3027.354643630683,3027.354643630683,2907.269665687909,2938.093505859375,14706.0
2024-08-14,2944.8362234631463,2965.52319083743,2900.343285762657,2930.89208984375,8458.0
2024-08-16,2912.5444694158205,2956.7621480128014,2902.590805164188,2925.708740234375,5361.0
2024-08-19,2925.709035070064,3004.4203049525495,2892.499914966531,2972.35791015625,11213.0
2024-08-20,3004.7413891983524,3023.547683683526,2936.5340803434806,2947.72607421875,15781.0
2024-08-21,2956.991753542418,2983.1830040214704,2936.534129526828,2942.4052734375,9630.0
2024-08-22,2967.77040237096,3013.593491488689,2926.5799033718117,2970.339111328125,7293.0
2024-08-23,2979.5130041907705,3024.969008311175,2896.1230199274924,3001.30078125,11828.0
2024-08-26,3027.3544881661883,3086.9382839802342,2903.5540819971025,2970.20166015625,11385.0
2024-08-27,2979.3754607803703,3177.8048315144424,2974.1923525339635,3160.145263671875,34259.0
2024-08-28,3191.5655249234624,3283.120108201853,3174.135302165904,3235.783203125,33096.0
2024-08-29,3232.8933982031735,3232.8933982031735,3146.613754683854,3180.6943359375,11246.0
2024-08-30,3180.694379372493,3196.611013971849,3146.6597114531965,3178.859619140625,8009.0
2024-09-02,3210.6931953842195,3210.876626630997,3119.092692460377,3147.577392578125,9702.0
2024-09-03,3163.3561499904486,3247.5257800235445,3153.953003311002,3219.453857421875,12145.0
2024-09-04,3219.0868921378055,3284.1290540895343,3211.2432471934467,3267.06591796875,13803.0
2024-09-05,3325.4572918663175,3421.8281261101024,3288.807997883302,3382.564208984375,48265.0
2024-09-06,3431.0016619446787,3536.5003761488597,3335.594129099158,3458.84423828125,60860.0
2024-09-09,3455.6794692627855,3518.153151979725,3345.8691014643105,3464.853271484375,20903.0
2024-09-10,3479.852148573918,3643.145810327337,3476.8706631767345,3529.849365234375,57982.0
2024-09-11,3527.326840833863,3576.5901123865347,3455.8630134124205,3470.907958984375,30730.0
2024-09-12,3488.4301434713534,3548.4267207755606,3450.40455385702,3476.962890625,11535.0
2024-09-13,3486.0449179581533,3503.566970160015,3350.777246132918,3385.6376953125,13203.0
2024-09-16,3408.984567995686,3408.984567995686,3326.4203561766303,3351.969482421875,9596.0
2024-09-17,3351.9696772060365,3430.9559767210008,3328.8058275440753,3386.6923828125,9144.0
2024-09-18,3416.277585145126,3464.807126909938,3386.7839044615293,3431.873046875,8188.0
2024-09-19,3476.8248509666546,3492.466227301318,3394.3065513566794,3419.35107421875,8810.0
2024-09-20,3438.157411474852,3443.845123677916,3358.8040275648523,3400.774169921875,5309.0
2024-09-23,3420.681254913833,3420.681254913833,3357.657283023219,3377.151611328125,4742.0
2024-09-24,3377.15189118209,3393.3435626809533,3331.007620741399,3355.134765625,4766.0
2024-09-25,3371.922617356841,3409.8561527223,3328.7139220833546,3375.36279296875,2967.0
2024-09-26,3357.6572225244963,3391.9212363341226,3305.32064080085,3340.318603515625,6955.0
2024-09-27,3357.0610030902017,3541.0875601840494,3357.0610030902017,3470.311767578125,27746.0
2024-09-30,3523.3817704223525,3598.744681412641,3431.919017555183,3461.77978515625,14441.0
2024-10-01,3468.7978808374833,3638.4672997972407,3426.5067890552677,3609.56982421875,20149.0
2024-10-03,3609.569611926301,3609.569611926301,3458.5230642391443,3503.841552734375,11635.0
2024-10-04,3459.7159323314336,3541.0415960461523,3355.363936412947,3505.034423828125,20969.0
2024-10-07,3523.3817791020747,3600.7169679464423,3455.4040466495762,3486.594970703125,11725.0
2024-10-08,3501.685902581006,3822.677347435528,3387.609592766534,3595.533935546875,38532.0
2024-10-09,3592.368881840633,4264.900367264557,3554.9399504583916,3980.375,164101.0
2024-10-10,3943.862825774821,3990.511694465488,3801.623217342295,3864.188720703125,26036.0
2024-10-11,3826.392430201503,3857.537664041736,3771.3496237253366,3782.266357421875,11399.0
2024-10-14,3781.715943961337,3786.8076724643706,3718.646283772816,3733.5537109375,11553.0
2024-10-15,3734.241719261452,4036.4725571868676,3732.957252702311,3852.537841796875,64208.0
2024-10-16,3821.8059180611094,3869.09668825544,3755.937974823374,3767.54296875,8583.0
2024-10-17,3795.0179770312716,3803.412363648527,3644.7512895500695,3663.052978515625,9323.0
2024-10-18,3709.4267181110845,3709.4267181110845,3571.498519937051,3587.736328125,9791.0
2024-10-21,3577.7823566880684,3615.3490266393433,3504.39194937139,3516.868408203125,10043.0
2024-10-22,3534.4822940565655,3534.4822940565655,3400.728223114749,3412.37890625,14404.0
2024-10-23,3426.3691222217853,3426.3691222217853,3353.1164478682704,3380.224853515625,13617.0
2024-10-24,3409.1681550144954,3429.763295109864,3363.1157151116126,3400.636474609375,6436.0
2024-10-25,3394.306835457555,3453.936550134512,3320.9164173936074,3405.95751953125,13468.0
2024-10-28,3442.239769535334,3475.953491043875,3349.997147933657,3427.19482421875,9359.0
2024-10-29,3444.3496193356473,3446.5053282639556,3375.9588857022654,3431.047607421875,5240.0
2024-10-30,3431.047707025615,3513.474179895401,3431.047707025615,3488.521484375,5858.0
2024-10-31,3530.9960401667718,4182.335917672204,3530.9960401667718,4038.582275390625,437849.0
2024-11-01,4041.0599598784856,4287.835244602053,4036.4730586754454,4145.1826171875,60793.0
2024-11-04,4144.723736320269,4144.723736320269,3898.8658431520907,3928.635009765625,49441.0
2024-11-05,3901.617921745214,4132.79772806541,3818.5031875040922,3906.84716796875,126233.0
2024-11-06,3906.204950034188,3945.468644005726,3862.1250099406025,3878.224853515625,18418.0
2024-11-07,3895.3796773343133,3934.689057453826,3773.4138101833355,3832.85986328125,28129.0
2024-11-08,3817.2646152945817,3836.896909480118,3715.3897255753022,3753.873779296875,12939.0
2024-11-11,3764.8822922262557,3769.6985378173363,3501.181199687387,3544.389892578125,34900.0
