Date,Open,High,Low,Close,Volume
2024-04-15,187.4278848384597,192.40510492238073,181.31301734283682,186.2902374267578,14064634
2024-04-16,184.6785626481524,189.13435662789607,183.5409152759157,184.9155731201172,6773607
2024-04-18,186.7642596031846,191.22005376651293,180.55458208866608,183.1616973876953,7656553
2024-04-19,182.02403044054137,187.4278659510509,179.0850949959987,184.77334594726562,12272559
2024-04-22,187.0486760418226,189.03955541906728,184.5837612326947,185.3896026611328,5288133
2024-04-23,186.38504547159357,189.22917120432814,184.44155666103066,187.38047790527344,9209141
2024-04-24,188.66033482647364,193.21093876070842,187.7122929429235,188.2337188720703,10427616
2024-04-25,188.66033590376855,194.63300269743385,187.80710399008973,192.49990844726562,9578881
2024-04-26,193.40055129648863,222.12622430872025,191.50446746024855,216.2483673095703,108844118
2024-04-29,219.13986883933939,230.08975514991252,215.39510640797533,216.81716918945312,33917998
2024-04-30,218.04960255102483,219.89828107076363,211.69772571773228,212.8353729248047,19538954
2024-05-02,214.02045863383526,216.29575340435127,209.80167507776898,210.46530151367188,9352082
2024-05-03,211.65034537474523,215.91653374736046,204.3504259414644,208.14259338378906,12540727
2024-05-06,209.51725923890046,209.89647021131537,197.19271457778868,202.6913604736328,17399161
2024-05-07,203.07056397026113,204.72963722894949,193.11612441813097,197.2401123046875,21166495
2024-05-08,195.20182074692372,216.7223833750975,192.87912099316986,212.12437438964844,38018443
2024-05-09,212.1243834270898,217.86004003976527,201.1744961603406,203.16539001464844,18266065
2024-05-10,205.01403785391162,208.09517368292993,195.91283084950035,202.9757537841797,12442587
2024-05-13,205.72510821503275,208.47442415133315,197.1927304549623,205.10888671875,14047717
2024-05-14,206.19912004822768,223.54829028341086,206.00951455517082,221.65220642089844,33048809
2024-05-15,219.51912291053367,224.30673779287767,216.5327820000945,217.71783447265625,13812157
2024-05-16,220.1353243504844,232.27026345693918,219.04508196146278,222.64764404296875,29076077
2024-05-17,222.97944415003028,230.18456812318948,221.0833604166695,229.0469207763672,16258736
2024-05-21,232.74431463170936,259.7161215253519,227.57748854428152,255.97134399414062,50735869
2024-05-22,257.77257014695067,261.1855265525371,249.05060259038618,251.32589721679688,17398365
2024-05-23,251.65772205850232,263.46082579765084,249.3823984602623,253.6011962890625,23133025
2024-05-24,254.54928417585202,257.867431269392,236.06246465470073,245.25848388671875,24832821
2024-05-27,247.58114673294685,253.69602881596649,241.3714836015251,249.42984008789062,17603980
2024-05-28,250.18823622788418,250.89926760912974,235.63580263797394,237.1052703857422,16057140
2024-05-29,237.05787396950558,255.73429603213356,233.21830147879464,248.86099243164062,27316333
2024-05-30,248.86099581666295,258.34141470491676,246.39608111932847,248.33958435058594,21039153
2024-05-31,250.28299493149592,260.7114530536416,244.02591427182153,259.57379150390625,38669277
2024-06-03,283.938480719981,284.4125015559075,268.9120144347234,272.1827697753906,29107839
2024-06-04,271.2821922883732,271.2821922883732,217.76522827148438,217.76522827148438,49414908
