Date,Open,High,Low,Close,Volume
2024-04-29,481.1566647537667,482.80369797783214,468.4637670802876,470.88006591796875,1006455
2024-04-30,473.3160760658361,478.7305213122739,462.7435873776389,465.87982177734375,927445
2024-05-02,467.5860087279347,469.4993158223359,460.5738601224039,461.93487548828125,832455
2024-05-03,464.1243277213027,466.49129656808174,448.73898507077627,459.1832580566406,1350220
2024-05-06,460.61330916743066,483.02067203803483,457.6151326297582,475.8013916015625,2908805
2024-05-07,477.0834739488548,481.8075694608856,465.16971433522497,469.20343017578125,1772640
2024-05-08,469.0555243852038,482.8924637251804,464.81467636662626,473.8880920410156,1337305
2024-05-09,475.17020758238345,479.983061446891,465.65300185565445,468.9963684082031,1518625
2024-05-10,470.9688310107567,473.84863356794557,456.47109795989735,470.59405517578125,1558270
2024-05-13,471.42248332953716,475.170181409,456.7472346813967,471.3435974121094,1231865
2024-05-14,471.42247194817026,481.2848667588014,468.7793573623548,470.9490661621094,1454140
2024-05-15,472.40871990131296,475.34772444273915,466.0967931288403,472.329833984375,643370
2024-05-16,475.51539788999787,479.1053243356856,465.11058256984,467.36907958984375,1443390
2024-05-17,467.4676434970551,478.3261498496288,466.70824992935167,475.90985107421875,1422575
2024-05-21,488.78029956192574,516.3949753141379,481.8864650280131,506.6213684082031,4684385
2024-05-22,508.89963635587196,541.0510234118678,504.58977409615557,530.0051879882812,6885920
2024-05-23,512.6472933572387,512.6472933572387,431.97291220388104,443.3146667480469,9972850
2024-05-24,443.8077948921005,456.6091950110283,430.98668081743983,446.3424377441406,5757930
2024-05-27,449.72521974001734,453.4729178654609,439.98116849669435,445.36602783203125,1814675
2024-05-28,447.04267009486796,458.088565293443,442.8807379147867,445.6323547363281,2082535
2024-05-29,442.8215257460572,458.40409746376656,442.8215257460572,448.55157470703125,1678375
2024-05-30,449.42936269490207,453.9759124493144,438.87658775916435,440.5433349609375,1463000
2024-05-31,443.41328354686124,456.62888677748043,434.813273935397,453.2066345214844,1635450
2024-06-03,462.34905197541116,463.53255137969194,445.7605269470508,449.5180969238281,1382065
2024-06-04,449.1334755155783,450.8988526999401,383.9036087141519,392.0499267578125,2303345
2024-06-05,399.4270024664851,409.68388737449123,380.18545995099015,407.0802307128906,1176110
2024-06-06,411.8536114961096,432.3673805727453,410.275622313836,421.81463623046875,855150
2024-06-07,422.110513133833,432.26876811645513,420.37472195325233,430.0793151855469,499495
