Date,Open,High,Low,Close,Volume
2024-04-15,886.9551438899323,906.0872586454469,868.0587032680612,902.0346069335938,323909
2024-04-16,899.1129368947521,942.372167245348,891.8088223654707,939.7332153320312,430203
2024-04-18,943.4087880477346,967.4416792517477,926.8685156061589,963.6718139648438,740227
2024-04-19,942.4663356850027,974.934254930487,935.8690713352077,950.8543090820312,415609
2024-04-22,954.9069815114489,983.5579259631533,954.9069815114489,971.7300415039062,552135
2024-04-23,967.9130070852958,976.2067575465694,955.1897104975145,961.3628540039062,269848
2024-04-24,968.8553638243943,1033.8855390227243,967.5830573190758,1006.5540161132812,1933719
2024-04-25,1010.3237629459148,1054.5725048657803,1008.438830552359,1023.75390625,1235599
2024-04-26,1033.1787742872568,1049.9075526166514,1018.7589925816447,1027.476806640625,544784
2024-04-29,1031.529575995283,1039.2107009182516,1008.3449232902522,1021.6808471679688,302367
2024-04-30,1022.5759483251938,1050.8499376798075,1019.7485493897325,1027.33544921875,423598
2024-05-02,1038.7863979387391,1064.044542939699,994.6318710485043,1003.4439086914062,692517
2024-05-03,1014.8949005926727,1018.9003827167465,966.452105541499,980.8718872070312,327333
2024-05-06,986.7622835906236,998.8729533645142,939.6389653675757,947.08447265625,419198
2024-05-07,951.8439845647375,954.529990886677,913.2499726671218,927.05712890625,324486
2024-05-08,914.2394710684814,946.5189435473557,914.2394710684814,936.623046875,234404
2024-05-09,936.6230465462627,941.9951162426578,896.2854982959155,913.3441162109375,343798
2024-05-10,918.9046475195115,958.4882323357366,918.9046475195115,934.9265747070312,1527894
2024-05-13,956.6032862844352,969.6093671315978,906.6525728134252,944.1627197265625,2179556
2024-05-14,961.2215173935825,1059.2850786140018,959.4779200158071,988.60009765625,6309842
2024-05-15,996.9880277591994,1000.8050625814051,974.5102278156315,979.3639526367188,1135365
2024-05-16,985.536928430864,1041.896457161873,985.2542575793282,998.7786254882812,2422671
2024-05-17,1001.8418186473498,1001.8418186473498,961.3157620134494,964.7086181640625,1768303
2024-05-21,1022.5759764518585,1022.5759764518585,972.6252605514452,987.4219360351562,2013646
2024-05-22,996.0878442978278,999.7065655649726,975.708968402489,976.0899047851562,1085534
2024-05-23,986.5173437252265,995.8974225256411,969.3763110385347,975.4708862304688,1624332
2024-05-24,976.28024648744,984.1842399538044,959.5200930329152,964.3767700195312,850318
2024-05-27,977.3278661325817,982.2796901031692,951.3304996733553,954.9967651367188,621052
2024-05-28,960.7580865865832,970.2332534199594,945.140626288494,962.0912475585938,1288594
2024-05-29,961.9961830250937,1023.7041024109957,954.1398492158932,1005.7059326171875,3322697
2024-05-30,1005.5154589783202,1022.7517548756423,976.9945185992688,980.8036499023438,742999
2024-05-31,986.564961731361,1041.6069530056757,969.5190766917375,1025.894287109375,1900000
2024-06-03,1066.5567130359236,1066.5567130359236,995.8973772954763,1014.2288208007812,1320329
2024-06-04,1017.0379737676535,1017.0379737676535,885.5753521725129,939.85546875,1589154
2024-06-05,940.8553674697265,1008.4197828358941,924.4760923629146,1002.4204711914062,917879
2024-06-06,1009.4198416719998,1031.893694143151,998.4209280310661,1018.7998046875,1031839
2024-06-07,1024.6562056061246,1140.4537609831546,1021.7041524264237,1102.552978515625,5365786
2024-06-10,1114.1707229170843,1152.0716196478256,1100.8387655488457,1131.1689453125,2199178
2024-06-11,1133.2164591890833,1140.1205090454873,1105.7906698130491,1117.5989990234375,877183
2024-06-12,1117.9799652656588,1131.31192396559,1101.695953245548,1104.07666015625,550029
2024-06-13,1104.7431548913921,1140.8346930543034,1102.743384438133,1131.6451416015625,604696
2024-06-14,1140.8347211409346,1181.7828789114355,1118.979878782534,1157.785400390625,1727425
2024-06-18,1169.3557507199628,1193.4962154411503,1157.8808114225142,1168.593994140625,1214053
2024-06-19,1171.5936161676782,1175.6408182087214,1123.6937431602062,1134.978271484375,704430
2024-06-20,1135.1210282892164,1148.7862623857218,1118.932221677709,1122.9317626953125,603345
2024-06-21,1124.6457418254656,1145.119817565726,1102.3147615278667,1111.8851318359375,599839
2024-06-24,1111.8851811431823,1179.7353188726695,1110.3138915466748,1141.3583984375,1347008
2024-06-25,1147.500759284147,1159.8804355253867,1127.5028207406058,1132.9307861328125,705741
2024-06-26,1141.406113058307,1155.1190082937378,1131.6452145958085,1135.454345703125,623116
2024-06-27,1141.7870163798389,1144.6438646276617,1123.8840541953016,1134.12109375,606814
2024-06-28,1139.8823500279018,1195.1147445990114,1137.9777846978634,1166.5462646484375,1518337
2024-07-01,1171.3079524713128,1174.1171404932797,1151.3576724619609,1160.451904296875,433801
2024-07-02,1171.0220498453168,1190.3534361465174,1148.5006558297869,1156.8331298828125,540044
2024-07-03,1171.3078066325743,1189.3535186186907,1151.5479391629597,1178.783203125,528118
2024-07-04,1190.210516259645,1213.9223788764725,1171.4029328253948,1180.2115478515625,1053547
2024-07-05,1189.4011155404419,1232.2538378777676,1181.0686417526285,1207.3040771484375,1297823
2024-07-08,1241.1577551165801,1380.7623893335624,1241.1577551165801,1279.106201171875,6976979
2024-07-09,1333.19575945299,1360.2406109652682,1305.5795615786067,1322.768310546875,3287430
2024-07-10,1334.052855140478,1334.052855140478,1254.6801154956083,1297.5328369140625,1595374
2024-07-11,1309.3886364174418,1470.0386720746276,1307.9125518200317,1384.6666259765625,18069056
2024-07-12,1404.617274551755,1452.2314194518142,1357.0031296516954,1371.477783203125,4643021
2024-07-15,1371.4776610716176,1385.1905568307814,1316.9119256225674,1329.6248779296875,1653115
2024-07-16,1332.5768275879666,1345.0993688550705,1286.5339804058053,1296.437744140625,1451815
2024-07-18,1302.4371019457826,1313.1979437773107,1254.3468219162294,1274.106689453125,1663998
2024-07-19,1272.726000977543,1283.8201191846515,1228.206778721127,1232.9205322265625,1443428
2024-07-22,1220.8264232514064,1351.0510826738946,1201.9236348768293,1301.2943115234375,4064571
2024-07-23,1317.0070017063176,1323.6729807460458,1200.4475735339788,1259.7271728515625,2553149
2024-07-24,1259.7271977795513,1290.2954504461125,1248.2045998890972,1265.774169921875,625916
2024-07-25,1252.252050220461,1288.2007307496035,1240.1104428894262,1279.058837890625,1099979
2024-07-26,1276.0589084784826,1294.9141537735854,1264.8695859601078,1280.91552734375,807777
2024-07-29,1287.4862274631216,1337.957211232016,1287.4862274631216,1307.24609375,1269693
2024-07-30,1309.3887163439026,1322.9587448587395,1297.0090412075604,1311.3409423828125,688940
2024-07-31,1317.7212546917215,1343.6709596169967,1298.0565926643949,1321.4351806640625,1111154
2024-08-01,1328.4343639720803,1351.336809361677,1286.7243352932728,1297.5328369140625,2378377
2024-08-02,1282.8200842544502,1294.1522723608582,1258.01318807457,1269.7261962890625,843618
2024-08-05,1206.5900481201745,1249.3474556745507,1192.4010102117009,1200.44775390625,1247187
2024-08-06,1217.9696751434442,1276.0589247007154,1209.3991301267974,1230.77783203125,1871723
