Date,Open,High,Low,Close,Volume
2024-07-08,95.73145292969151,96.92809609131267,91.37566889989846,91.9979248046875,8120333
2024-07-09,92.66805287584776,93.40518187775236,90.14074300684561,90.79170989990234,2534737
2024-07-10,90.94488306501124,93.75939020442743,88.07293938927404,88.57073974609375,9914712
2024-07-11,89.67165350205218,90.75342363430339,88.62818413255839,89.11640930175781,2450075
2024-07-12,89.31745198640063,91.42354111145502,88.97281815812183,90.04500579833984,2286071
2024-07-15,90.17902885419254,92.4765852646376,87.68043726209646,90.99275207519531,3202472
2024-07-16,91.90219812276804,97.38761378686218,91.90219812276804,95.09005737304688,15580780
2024-07-18,95.02305270461524,96.59304812154278,92.80208304381058,93.24244689941406,3702746
2024-07-19,93.28073721395738,93.80725586314563,89.32702323085628,89.96842956542969,2598686
2024-07-22,88.60903563059053,91.72030803114475,87.98678699346421,90.93531036376953,2363113
2024-07-23,90.99275526235458,92.56275061534191,86.07215882369636,92.02664947509766,3626381
2024-07-24,91.91177094232332,95.73145390821666,91.76817230071492,95.14749145507812,3620351
2024-07-25,92.09366451325391,96.68877766018065,92.09366451325391,95.67402648925781,2506829
2024-07-26,95.73145837385073,100.80522858915708,95.67402183602023,98.39279174804688,8700592
2024-07-29,98.94803353494322,99.84791155880112,97.26315786380412,98.07687377929688,3321925
2024-07-30,98.53638847450361,100.0393720495097,97.41633218627045,99.18736267089844,2531904
2024-07-31,100.03937982348769,101.53278832385011,99.33096903533257,100.2978515625,3996234
2024-08-01,100.51804013783659,101.37962479976431,98.68956561620493,99.30225372314453,2392324
2024-08-02,98.60339657609957,99.93406318831356,97.64608204623453,98.90016174316406,2705045
2024-08-05,94.76457033061801,97.82798143678941,92.6967745899033,94.6209716796875,4112857
2024-08-06,96.21011902505298,97.47377402756115,92.85951786497651,94.40079498291016,2430106
2024-08-07,93.52962553836402,94.25718661748718,91.00231579375742,93.70194244384766,5923756
2024-08-08,93.42433055789154,96.04737788374136,93.3573188264271,94.57311248779297,5030614
2024-08-09,94.76456405697115,95.90377069420929,92.85951017168922,93.09883880615234,1583418
2024-08-12,92.86909963080305,93.05098445440375,90.88745852513229,92.00751495361328,1348329
2024-08-13,92.18939289805654,93.56792086574895,89.43232235521116,89.93013000488281,1500423
2024-08-14,89.99714514263243,90.94488452580414,86.26361684345856,87.04861450195312,2480304
2024-08-16,87.58470649493576,88.39842240503876,86.03386159194027,86.90501403808594,3092078
2024-08-19,88.21653744283608,92.09365699686984,87.21135424156971,88.39842224121094,4185659
2024-08-20,89.03026315650699,92.09366713932442,88.27398370055774,90.02587127685547,4597152
2024-08-21,90.08329415116184,91.4714045763039,88.41756894472147,88.67604064941406,3417559
2024-08-22,89.65250990612952,90.06415545862593,87.99635250550988,88.38885498046875,2837784
2024-08-23,89.02068751845609,89.2025796396813,87.50813591787409,87.80490112304688,1837171
2024-08-26,89.07811943792923,101.37960961862562,88.36970143102035,98.172607421875,57847120
2024-08-27,98.17261424307915,100.29784650028006,96.14310468051558,99.49370574951172,15596924
2024-08-28,99.56071496229536,99.56071496229536,96.68877126145992,97.50248718261719,6510608
2024-08-29,97.64608998720873,108.46374797591143,96.96639749217684,102.05931091308594,52236371
2024-08-30,102.43266363008307,104.92168016408658,99.95322228725786,102.0401611328125,9948797
2024-09-02,101.61893995938777,107.69788583228632,101.56149612040727,103.35167694091797,15210217
2024-09-03,103.72503431752935,114.68629075017158,102.9304614553034,113.47049713134766,59355016
2024-09-04,111.52715069539045,119.28139748041822,110.7230099386565,116.80195617675781,55994239
2024-09-05,116.88811879991034,128.03126818792657,116.51476666593156,120.14299011230469,76822509
2024-09-06,120.4780456568757,124.1445551673074,116.07439978555149,118.9176254272461,25043065
2024-09-09,119.47285894325776,123.97223441361095,117.27103255341576,118.802734375,24324881
2024-09-10,119.95151889210761,123.78077718326853,117.61566899730569,119.67389678955078,21420258
2024-09-11,120.2387160319515,127.0356484422097,118.57299062128523,120.80353546142578,35957988
2024-09-12,122.05761470710286,124.40303261723714,121.00457008017993,122.3065185546875,15348816
2024-09-13,122.96705826475619,128.7492466673165,121.19602770374635,123.84778594970703,22960964
2024-09-16,124.92955696836837,130.04161349484642,123.7807823545194,128.11741638183594,22592874
2024-09-17,129.18960851109537,130.67344913336967,124.30731258267758,125.96346282958984,13997492
2024-09-18,126.26978496635367,126.73887436072253,118.63041884674966,120.07596588134766,14023375
2024-09-19,120.6695045247007,123.38827439894266,115.33726265953241,117.06999969482422,17670782
2024-09-20,117.94115051987357,121.7225474028699,117.94115051987357,120.8418197631836,10441305
2024-09-23,121.43535991264025,124.35516516531553,121.43535991264025,122.45968627929688,11493240
2024-09-24,122.77559439507097,140.43804540409772,121.73212501282556,137.5469512939453,69168659
2024-09-25,134.21551152658543,138.17879360858538,131.35315006081245,133.92831420898438,32594036
2024-09-26,133.91874004060531,136.6087917541369,128.75881488347673,135.21112060546875,24452218
2024-09-27,135.21111671554962,145.5118163511984,133.15288160136842,136.79067993164062,58274251
2024-09-30,139.76791608486818,148.3071596160622,137.27889255818107,144.20028686523438,69383846
2024-10-01,145.51182580914005,150.92064770182387,142.85049226885934,147.3690185546875,36250030
2024-10-03,142.63988514775815,147.36902193213288,136.2928842416276,137.61398315429688,24076971
2024-10-04,138.68616295717027,140.9645764046864,133.2294725984812,137.44166564941406,24133870
2024-10-07,138.4755662180468,140.6008060314796,129.49596421933825,132.2721710205078,20638585
2024-10-08,132.5401892565952,138.1404849099209,128.93110951095287,131.47756958007812,20411136
2024-10-09,132.87526700283448,137.5661026151711,132.43489586750096,135.29727172851562,17620796
2024-10-10,136.41733717881323,140.1987271124528,135.19197559941807,138.80105590820312,15529824
2024-10-11,139.0020856098319,153.60113416425818,137.08745629121861,147.302001953125,57853330
2024-10-14,147.90512300529406,151.8301191675137,145.42568140698353,148.96774291992188,21762769
2024-10-15,149.58041102994366,157.9569140476205,149.14962236766982,151.51419067382812,30462957
2024-10-16,151.6864930931432,156.04227737699958,151.54290174835748,155.0466766357422,18309221
2024-10-17,155.61149526044514,156.0135656501665,148.3837669181032,149.293212890625,16390743
2024-10-18,149.34106609404623,153.36178418277845,143.8077893009534,151.91624450683594,20669306
2024-10-21,156.99959686913107,161.54684129064552,136.61837514187886,140.7731170654297,55839326
2024-10-22,141.68255212178886,144.5449278591514,131.4967259859803,132.45404052734375,24700405
2024-10-23,134.01447544954755,139.2126866902439,130.60642322014377,135.6227569580078,26015690
2024-10-24,136.16842135015793,136.78110205311023,129.90757626588695,130.6925811767578,13197567
2024-10-25,130.67344141481564,134.88561976395704,126.81546478926086,128.94070434570312,29728566
2024-10-28,130.45327372682374,134.02405334367646,124.2594466644154,131.2861328125,16993058
2024-10-29,131.54460902544608,132.28173078556495,127.84937390722816,130.24266052246094,8116365
2024-10-30,130.19478834226763,136.40776548581653,129.4193658371289,132.93270874023438,12155320
2024-10-31,132.51149253280792,135.3547182211892,131.29569883324842,134.30166625976562,8256496
2024-11-01,134.83776113342208,136.51306160738918,134.82817863908159,135.766357421875,2382498
2024-11-04,135.9482413461994,136.32159345661194,128.76838183252684,129.63954162597656,7617810
2024-11-05,130.38623266115664,135.93865971171888,129.75440158205825,135.19195556640625,9031528
2024-11-06,135.26854766418012,140.3997541920087,135.26854766418012,138.41810607910156,11141167
2024-11-07,138.76273600546088,145.0235811127326,138.6287125576808,141.87400817871094,14358184
2024-11-08,143.00364770096928,143.00364770096928,138.47553950308017,139.62432861328125,7499010
2024-11-11,139.64345903709238,140.88797078716405,133.12414974149527,134.13890075683594,7358407
2024-11-12,134.9813708277469,136.4173428578293,128.500346308552,130.108642578125,6494954
2024-11-13,129.23746520323857,130.86489702875014,122.69900502561644,123.82864379882812,8806277
2024-11-14,124.69022508457365,128.08869479339978,122.73730975237466,123.54145050048828,7738406
2024-11-18,124.35516148573495,126.02089415898597,119.999384410347,124.23072052001953,9358386
2024-11-19,124.89127138045768,129.70656273611698,124.73809753592312,126.42296600341797,8729989
2024-11-21,126.84418528063053,126.84418528063053,123.8286501150568,126.27937316894531,6375861
2024-11-22,126.9207680624335,130.18521426784346,126.53783346808945,127.3036880493164,7101898
2024-11-25,129.23745856735292,130.96062760307632,126.6622802038913,127.70574951171875,4324633
2024-11-26,128.0887000824857,128.78753567047949,127.064366419467,127.32284545898438,4166599
2024-11-27,127.99295592682236,129.56295124761917,125.8485806247357,128.2418670654297,4940691
2024-11-28,128.51950302378162,133.4975367184801,127.60047445197006,131.05638122558594,9979734
2024-11-29,131.3339967155115,131.34356460314618,128.3375972426388,130.66387939453125,4274695
2024-12-02,130.67344679185112,134.21550799585214,128.39503330160537,133.27734375,7279631
2024-12-03,133.40180171111703,136.60879700949036,132.2051584040832,133.59326171875,9023861
2024-12-04,134.25380812976732,134.45483602063064,131.64991118386476,133.2869110107422,4503919
2024-12-05,133.5453888427326,136.32159538429212,132.08069864982858,133.32521057128906,8235983
2024-12-06,133.92831913320094,136.23545103922513,132.97100444430757,133.81344604492188,6335422
2024-12-09,134.5505774085407,142.31439982912494,134.39740355826075,137.27891540527344,15196143
2024-12-10,138.0447500048026,138.99249663239974,133.40178337612667,134.41653442382812,5167137
2024-12-11,134.78989865002777,136.65665919920764,134.11978135127876,134.85690307617188,3270965
2024-12-12,135.17282187564103,137.72885016671407,133.31562916942136,134.04319763183594,5450526
2024-12-13,133.35391905043198,134.11977360798406,129.38105492389454,133.5645294189453,4225126
2024-12-16,133.8325720368211,135.4600037898359,133.26775997910622,133.66983032226562,2463420
2024-12-17,133.73683730173735,134.58884665157402,131.439288266155,132.10940551757812,2673593
2024-12-18,132.44447165504886,132.73165432935232,128.5673448698859,129.48635864257812,2607677
2024-12-19,127.3228402607987,128.54820176538843,125.66669011290907,127.25582122802734,2405268
2024-12-20,127.61003972367718,130.9127721882879,123.49358400211437,125.35077667236328,4477884
2024-12-23,125.50394552374384,126.55698278252302,120.14297810782081,120.99498748779297,4018422
2024-12-24,122.0576065171405,122.52668860694615,118.77401728103997,119.33883666992188,3071283
2024-12-26,119.66432917937573,120.65993727459585,117.18488778456995,119.85578918457031,3748635
2024-12-27,119.90365445183222,122.53626961943732,119.82706753042467,121.9906005859375,3966309
2024-12-30,121.3491964315512,126.31765406256865,120.83224568946207,124.1636962890625,4476005
2024-12-31,124.79553105492646,125.40821181077223,121.00456613923173,124.45089721679688,2666732
2025-01-01,124.02967461038175,125.39864205525073,122.15333891059257,124.48918151855469,2574249
2025-01-02,124.45088844717401,127.8302075571812,124.02009983173356,127.27496337890625,2528325
2025-01-03,127.32284067521164,129.44808023703388,124.07754479417952,124.65193939208984,3850893
2025-01-06,124.65194172976531,124.65194172976531,114.87775313952739,115.83506774902344,4777100
2025-01-07,117.366758912722,119.85577520867268,116.60091167751497,119.08035278320312,2276492
2025-01-08,119.08035918712893,119.51114782361678,114.40866669882128,116.68707275390625,3536612
2025-01-09,116.67750134951365,118.68786786164499,116.05525269966718,117.90287017822266,2074390
2025-01-10,117.7496891835889,117.7496891835889,112.48445917944467,113.03970336914062,2272949
2025-01-13,109.13386336719226,112.71421789226433,106.89375073018275,108.0616683959961,5335993
2025-01-14,109.61251686257694,112.96311781470811,108.36800501600747,111.699462890625,3662899
2025-01-15,112.77166536949176,114.68629461309106,111.36441170684931,112.63764190673828,1919039
2025-01-16,113.82470422692576,115.73933337353938,113.69068077096125,114.26506805419922,1371782
2025-01-17,114.49481926213956,114.49481926213956,110.97190140928616,112.26427459716797,1499072
2025-01-20,112.53233774763444,117.34762917091749,111.89093139430194,115.21281433105469,2410713
2025-01-21,115.21280974919534,116.2945799131321,110.301788518904,111.0389175415039,1987899
2025-01-22,111.42185024565819,112.23556622803821,106.30979357933836,108.49246978759766,2331200
2025-01-23,108.32014632777653,111.3452566065473,107.93721903453537,109.392333984375,1596357
2025-01-24,109.61252039909006,110.56025979679741,105.30460475021752,105.64923858642578,1886847
2025-01-27,103.5814368601425,104.31857319267036,100.99669036009679,103.00704956054688,2106130
2025-01-28,103.15065288711574,104.73022351040248,98.6704200612152,102.5188217163086,3593236
2025-01-29,97.94285746571795,106.15661874465175,91.21293678489188,104.05052947998047,21697851
2025-01-30,104.06009522480772,105.25673848775966,101.16900831515744,102.24120330810547,3513585
2025-01-31,102.43265716348301,106.21404672606334,102.05930507213884,105.37161254882812,3457856
2025-02-01,105.21844221004739,109.99543961122478,104.34728249262126,107.5159912109375,2783012
2025-02-03,105.4003320790918,106.16618665209963,101.57107382151368,102.35607147216797,2937078
2025-02-04,102.35608166992974,104.46217830366695,100.99669660594896,103.22724151611328,2841961
2025-02-05,103.86862696944475,105.2567301226595,102.74857071723171,104.2994155883789,2017092
2025-02-06,105.30460322691596,106.108743963949,103.19851408386987,105.68753051757812,2231922
2025-02-07,106.2619198807591,113.70982624975052,106.2619198807591,112.34086608886719,17343645
2025-02-10,112.00581104396652,112.38873835443567,103.38997942519985,104.06009674072266,5244796
2025-02-11,102.46137457744882,103.63887468137922,97.63650839445096,98.67998504638672,3980518
2025-02-12,98.67998543141596,102.9113139837114,93.33816849685452,97.73223876953125,6064028
2025-02-13,98.651269630056,100.125527644609,95.7410324528414,97.86627197265625,2549353
2025-02-14,97.6460900361536,98.26834599222819,91.3182398916691,94.23805236816406,8013329
2025-02-17,92.27555097846316,96.95681864960515,91.05976468609042,96.19097137451172,3887841
2025-02-18,94.93688683767314,96.24841046499019,92.04579996818957,93.32859802246094,2222191
2025-02-19,92.4861603267549,98.10559942942588,92.1128082322462,97.52163696289062,2956918
2025-02-20,97.16742932217792,100.23083303941445,95.59743400412788,98.60340118408203,2161786
2025-02-21,100.99668701592356,103.9739359094118,95.83676207400562,98.43108367919922,6989995
2025-02-24,96.55475241440463,98.60340510113954,94.59225453701582,97.0142593383789,2265959
2025-02-25,95.73145738399886,97.88541517513883,93.33817094939889,94.31462860107422,1758321
2025-02-27,94.31463612580531,95.05177249656238,90.75343176212967,91.90220642089844,2308816
2025-02-28,91.90219924797267,91.90219924797267,87.83361230209889,88.3505630493164,2498966
2025-03-03,88.35057287658677,90.23648396868876,83.28637733245306,86.80929565429688,3509948
2025-03-04,86.15831403473013,89.55678378759234,85.43075289339222,89.22171783447266,2855156
2025-03-05,89.03025796776049,93.02225810438728,88.62818758789825,92.39043426513672,2816210
2025-03-06,93.29030760027509,94.33378434299433,91.1555000693943,91.76818084716797,2873034
