Date,Open,High,Low,Close,Volume,MA50,MA200,EMA9,EMA21,BB_Upper,BB_Lower,BB_Mid,RSI,RSI_W,RSI_M,MACD,MACD_Signal,MACD_Hist,ADX,ATR,StochRSI_K,StochRSI_D,Williams_R,OBV,OBV_SMA20,Supertrend_Dir
2025-05-13,1754.1332758633614,1795.6342510661814,1753.2418231395914,1774.239990234375,48783,1776.0521118164063,2204.5350158691404,1789.3398559248708,1812.5036152780349,2003.2988415973214,1698.1552477581472,1850.7270446777343,46.09122422230273,35.08466687076607,69.46531481615865,-13.966621455354698,3.703938482899458,-17.670559938254158,16.730805736511453,72.40085717024634,19.004686963915827,9.563967232818754,-70.86342548549072,11616605.0,11771024.55,-1.0
2025-05-14,1782.7580817186793,1846.841841524179,1774.8342723624387,1814.1561279296875,66861,1776.4860693359376,2203.048665161133,1794.3031103258343,1812.6538437009124,2003.2757785330975,1698.708205841902,1850.9919921874998,49.95136203358747,35.08466687076607,69.46531481615865,-11.833036252992088,0.5965435357211488,-12.429579788713237,15.746998595201001,72.41521389307188,33.269635716969134,20.6538458051418,-58.21038150855957,11683466.0,11776747.7,-1.0
2025-05-15,1812.5714424201587,1839.413323205598,1796.4266320289491,1825.94287109375,47335,1777.5411499023442,2201.339739379883,1800.6310624794176,1813.8619371002612,2002.9804739522513,1697.785224289936,1850.3828491210936,51.06562419979797,35.08466687076607,69.46531481615865,-9.086321483033771,-1.3400294680298352,-7.746292015003936,14.833463392555581,70.31317655618453,43.611683924285956,31.962002201723635,-51.11260567811529,11730801.0,11781582.2,-1.0
2025-05-16,1849.2190430715375,1917.462876609073,1835.1543295644583,1891.01708984375,92004,1781.3938208007814,2199.707533569336,1818.7082679522841,1820.8760418951238,2002.9277688239724,1697.7884054924332,1850.3580871582028,56.78594014904523,35.08466687076607,69.46531481615865,-1.6396833842568412,-1.3999602512752365,-0.23972313298160475,14.633721661185,71.82795005326584,63.680928846427626,46.854082829227565,-20.878758334232483,11822805.0,11785136.45,-1.0
2025-05-19,1906.666627781501,2074.0571005581623,1892.4037467479775,1938.163818359375,457658,1787.3861108398437,2198.1668719482427,1842.5993780337024,1831.5385670282376,2010.0928598270152,1696.130370153453,1853.111614990234,60.39796515762288,44.6538537734719,69.46531481615865,7.974255673116886,0.4748829336031881,7.4993727395136975,15.952146065561655,79.77166867191917,82.74931342670766,63.34730873247375,-34.69025587421207,12280463.0,11813820.05,1.0
2025-05-20,1953.714328749175,2020.4724496393133,1907.1619467713747,1952.8228759765625,147466,1792.5509887695314,2196.6965637207036,1864.6440776222744,1842.564413296267,2017.5009406670451,1693.7737175360794,1855.6373291015623,61.47615317135572,44.6538537734719,69.46531481615865,16.585052913477284,3.6969169295780073,12.888135983899277,17.17639729819712,82.16729968592055,96.05338381818372,80.82787536377299,-30.948154341399214,12427929.0,11845683.05,1.0
2025-05-21,1964.015222651336,1968.0761507688085,1919.6418418501728,1959.161865234375,60862,1798.3357446289065,2195.2444653320313,1883.5476351446946,1853.164181654277,2018.8664667860921,1693.1708501084386,1856.0186584472654,61.958471322130876,44.6538537734719,69.46531481615865,23.648074932463032,7.687148530155012,15.96092640230802,18.31320201421577,79.75780034540021,100.0,92.93423241496379,-29.32996427505199,12488791.0,11875874.85,1.0
2025-05-22,1969.958136925151,1999.7714463418647,1939.847636285558,1962.4305419921875,56158,1803.1650854492189,2193.8768792724613,1899.3242165141933,1863.0974871395415,2021.7051172473994,1691.9466771861944,1856.8258972167969,62.221128685036504,44.6538537734719,69.46531481615865,29.173037054143833,11.984326234952777,17.18871081919106,19.641489337114503,78.3410867533221,99.99999999999999,98.68446127272789,-28.49555045220581,12544949.0,11911685.4,1.0
2025-05-23,1970.0570856638333,1978.178941826855,1935.8856580844456,1962.2322998046875,32546,1807.4904443359376,2192.705701904297,1911.9058331722922,1872.1097428363728,2020.3322862728376,1692.5964490787248,1856.4643676757812,62.19308193865446,44.6538537734719,69.46531481615865,33.153440626781276,16.21814911331848,16.935291513462797,20.800358989315193,75.76624368111405,99.96004671407675,99.98668223802557,-28.546156869963667,12512403.0,11941055.35,1.0
2025-05-26,1980.8534145266376,2000.7619623466576,1963.123866025285,1979.2686767578125,48846,1811.6407006835939,2191.829369506836,1925.3784018893964,1881.851464101958,2033.6668905995834,1688.6515664316667,1861.159228515625,63.70710355201608,47.80910589529509,69.46531481615865,37.25320066853487,20.42515942436176,16.828041244173114,22.081211229366776,73.10648788546091,99.96004671407675,99.97336447605116,-24.19718342469126,12561249.0,11976754.6,1.0
2025-05-27,1980.952350613191,1996.7999694180965,1962.8265882419855,1973.622802734375,39846,1817.2541845703124,2191.2134295654296,1935.027282058392,1890.1943130685413,2043.5583996833216,1685.8023425041788,1864.6803710937502,62.8094180841548,47.80910589529509,69.46531481615865,39.590342366973346,24.258196012884078,15.332146354089268,23.264298933892857,70.3112659776502,98.75763005605549,99.559241161403,-25.638437998409714,12521403.0,12008638.05,1.0
2025-05-28,1981.843794754047,2028.1980070126408,1974.7122937781387,2011.161865234375,75862,1824.1491015625,2191.070373535156,1950.2541986935887,1901.1913632654353,2056.5722950297136,1680.3259593648186,1868.449127197266,66.21789219835483,47.80910589529509,69.46531481615865,43.96483338578446,28.199523487464155,15.765309898320304,24.65733293921343,69.1872615705513,98.79758334197872,99.17175337070364,-16.0556266751973,12597265.0,12041534.6,1.0
2025-05-29,2028.198005830111,2028.198005830111,1990.4608879182065,2010.6666259765625,36131,1830.8009033203123,2190.6136578369137,1962.3366841501834,1911.1436598755377,2074.789789461169,1678.4315118083628,1876.610650634766,66.13178220054749,47.80910589529509,69.46531481615865,46.851611156186664,31.929941021208656,14.921670134978008,25.95086451558253,66.94082273779081,98.65496990672655,98.73672776825359,-19.51814341332454,12561134.0,12075393.95,1.0
2025-05-30,2019.5810133732527,2022.4534185939287,1971.344869803403,2001.75244140625,40102,1838.3367163085934,2189.662886352539,1970.2198356013969,1919.3808218328752,2089.608849411619,1681.3023566430693,1885.455603027344,64.50575454912041,47.80910589529509,69.46531481615865,47.86830709426954,35.11761423582083,12.750692858448708,26.69012721842749,65.80994602727188,97.02178282535154,98.15811202468561,-22.537785523716103,12521032.0,12109658.2,1.0
2025-06-02,1992.045673986067,2050.2857225849075,1991.3523890130227,2010.4686279296875,63995,1846.1229394531247,2188.1182775878906,1978.269594067055,1927.66153147804,2103.9649197922245,1681.129916633557,1892.5474182128908,65.40154008197031,49.52868330985684,71.09904530408993,48.81466429441775,37.85702424754022,10.957640046877536,27.678283167985583,65.31875942331565,95.34891608996399,97.00855627401401,-21.25121034778844,12585027.0,12145760.45,1.0
2025-06-03,2034.4380655935456,2039.6876376896712,1988.479946843576,1994.6209716796875,30340,1853.592209472656,2186.755729370117,1981.5398695895817,1933.7487533145534,2114.440642939712,1688.2945865524762,1901.367614746094,62.3218322374024,49.52868330985684,71.09904530408993,47.735619274084456,39.83274325284907,7.902876021235386,28.522424493600305,64.3108259535142,86.92062348148396,93.09710746559982,-28.61217981560129,12554687.0,12182506.8,1.0
2025-06-04,2008.6857613362204,2009.874284429536,1980.9524273532743,1985.310546875,28222,1859.0866674804683,2185.6780950927737,1982.2940050466655,1938.4361890927757,2117.2272458609423,1708.6653322640575,1912.9462890625,60.5188100864477,49.52868330985684,71.09904530408993,45.60350601989853,40.986895806258964,4.616610213639568,29.1047089192668,61.78304246228187,69.61517871500462,83.96157276215085,-37.147561459427834,12526465.0,12223546.15,1.0
2025-06-05,2000.7618976505687,2000.7618976505687,1952.228564489738,1962.529541015625,28971,1863.9841992187496,2184.340571899414,1978.3411122404575,1940.6264938130348,2110.6999221308974,1738.4292282597278,1924.5645751953125,56.2320163439519,49.52868330985684,71.09904530408993,41.59606062661328,41.10872877032983,0.487331856283447,28.8961509172932,60.83663465503536,37.954712117058826,64.83017143784913,-61.39581637401306,12497494.0,12265417.85,1.0
2025-06-06,1978.971394558863,1978.971394558863,1953.219014049088,1961.6380615234373,40525,1867.946870117187,2182.9419165039067,1975.0005020970534,1942.5366363321623,2092.354321355928,1782.5371093081344,1937.445715332031,56.064655249103204,49.52868330985684,71.09904530408993,37.91117985327651,40.469218986919174,-2.5580391336426658,28.70248991546057,58.33061650180249,13.192284827457705,40.25405855317372,-61.93776020621746,12456969.0,12307816.25,1.0
2025-06-09,1975.009524965086,2013.2418817582889,1965.3028099296448,1986.9942626953125,51344,1871.5223608398437,2181.1987261962895,1977.3992542167055,1946.5782387288123,2084.586926098535,1811.2332643311518,1947.9100952148435,59.73538117294971,47.806879491987765,71.09904530408993,36.61484566732702,39.69834432300075,-3.083498655673729,29.028835176532546,57.850131054163136,12.051085915403775,21.066027619973433,-48.44578983236487,12508313.0,12349962.5,1.0
2025-06-10,2003.73335468394,2033.0515469606237,1954.803806171504,1963.916259765625,61948,1875.7618286132808,2178.697083129883,1974.7026553264895,1948.1544224594315,2066.965974912184,1847.8218424706286,1957.393908691406,55.21385826744674,47.806879491987765,71.09904530408993,33.34095573616855,38.42686660563431,-5.085910869465756,29.600651841559873,59.3071031780886,12.051085915403775,12.431485552755085,-75.49773961791234,12446365.0,12391450.5,1.0
2025-06-11,1964.0152680167112,2025.424792005707,1964.0152680167112,1988.9752197265625,107196,1881.453103027343,2176.267984619141,1977.5571682065042,1951.8654040291708,2053.1689288222215,1879.1007977402783,1966.1348632812499,58.85563226218448,47.806879491987765,71.09904530408993,32.394993698826966,37.22049202427284,-4.825498325445878,30.131624459085252,59.464348111088135,23.082719155854917,15.728296995554155,-53.5930666875607,12553561.0,12434955.25,1.0
2025-06-12,2005.714256026856,2134.476158882901,1941.432328034868,1963.6190185546875,901409,1885.6378637695307,2173.5003680419927,1974.769538276141,1952.9339144405815,2029.9317334486425,1916.1056078599506,1973.0186706542966,54.065014768372365,47.806879491987765,71.09904530408993,29.261964730516638,35.6287865655216,-6.366821835004963,31.81527195439019,69.00573973515563,11.031633240451145,15.388479437236612,-88.50691554226091,11652152.0,12431022.8,1.0
2025-06-13,1926.4762306376915,1988.777208498988,1916.1752538604453,1951.8323974609373,101636,1889.726550292968,2170.8580749511725,1970.1821101131004,1952.833776533341,2019.4071931880242,1932.711678882288,1976.059436035156,51.94828930555217,47.806879491987765,71.09904530408993,25.533599443245066,33.609749141066295,-8.07614969782123,32.698654524746104,69.26261222825471,11.031633240451145,15.04866187891907,-83.6660578219664,11550516.0,12417408.35,1.0
