Date,Open,High,Low,Close,Volume,MA50,MA200,EMA9,EMA21,BB_Upper,BB_Lower,BB_Mid,RSI,RSI_W,RSI_M,MACD,MACD_Signal,MACD_Hist,ADX,ATR,StochRSI_K,StochRSI_D,Williams_R,OBV,OBV_SMA20,Supertrend_Dir
2025-06-06,1008.0,1024.199951171875,1004.7999877929688,1018.7999877929688,2617425,953.0149987792969,1245.0074993896492,1005.5414067610752,989.5610254215096,1040.5594359188772,950.4505433291699,995.5049896240236,59.26902050968459,44.04265792052319,48.58475786235408,18.804069120623126,19.81804476865582,-1.0139756480326945,21.918113547070924,30.472320976913384,43.596966109595776,25.85405081243939,-17.69233116736779,-35321922.0,-38575502.2,1.0
2025-06-09,1024.199951171875,1044.4000244140625,1020.0,1034.300048828125,3700815,954.642999267578,1240.6889996337898,1011.2931351744852,993.6282093675654,1040.4223338312927,959.9626515202698,1000.1924926757813,62.21817527732848,44.37215990121046,48.58475786235408,19.989916431029314,19.85241910113052,0.13749732989879604,22.578411054669843,30.124300665783412,68.37380847423603,43.019059630313315,-14.766040907817313,-31621107.0,-37420261.05,1.0
2025-06-10,1039.699951171875,1077.0,1034.699951171875,1060.5,5441911,957.3849987792969,1236.3684997558598,1021.1345081395882,999.707463061423,1048.901072760978,961.7289138112876,1005.3149932861328,66.61801292917268,44.37215990121046,48.58475786235408,22.781218361086417,20.4381789531217,2.343039407964717,23.987864470960083,31.022561416218526,93.1772284691543,68.3826676843287,-16.33663366336634,-26179196.0,-36205955.2,1.0
2025-06-11,1066.0,1070.0,1033.300048828125,1046.800048828125,2515373,960.0790002441406,1231.9982501220709,1026.2676162772955,1003.9886072220323,1052.7713487724066,965.8136426826715,1009.2924957275391,62.518205594691636,44.37215990121046,48.58475786235408,23.615647205841015,21.073672603665564,2.5419746021754506,25.22107715541548,31.428089255908276,89.15175978900054,83.56759891079695,-29.90094175433168,-28694569.0,-35299140.0,1.0
2025-06-12,1050.0,1050.0,1012.0,1015.7999877929688,2183895,961.1969995117187,1227.645500183106,1024.1740905804302,1005.0623690921175,1050.6037091393048,972.771278653664,1011.6874938964844,54.365147168255035,44.37215990121046,48.58475786235408,21.527338472222254,21.164405777376903,0.36293269484535173,25.270655346704036,31.89751145191483,56.73022867712681,79.68640564509388,-65.59487697129515,-30878464.0,-34749103.3,1.0
2025-06-13,996.0,1002.9000244140624,985.2999877929688,989.5,2435259,962.0139990234373,1223.0885000610356,1017.2392724643441,1003.6476082655613,1050.074351347843,970.2406388865319,1010.1574951171874,48.57720414772619,44.37215990121046,48.58475786235408,17.547868632230234,20.44109834834757,-2.893229716117336,24.16689033618788,31.797689205349485,23.396895343793485,56.426294603306935,-93.78350637532897,-33313723.0,-34703055.1,1.0
2025-06-16,989.5,997.0,968.5999755859376,992.0,1898670,963.4709985351562,1218.6039999389652,1012.1914179714753,1002.5887347868738,1049.7337988073955,968.3811914269793,1009.0574951171874,49.13160117363406,42.59372687803719,48.58475786235408,14.429504870045776,19.238779652687214,-4.809274782641438,22.52004682426929,31.554998863114694,1.936141046146925,27.354421689022402,-78.41326647245037,-31415053.0,-34403229.45,1.0
2025-06-17,992.7999877929688,997.5,975.0,977.5,1281462,964.1599987792968,1214.0574996948244,1005.2531343771802,1000.3079407153398,1050.3411116080244,967.1288774056471,1008.7349945068358,46.03178660873332,42.59372687803719,48.58475786235408,10.665208419672808,17.524065406084333,-6.858856986411524,21.00884596305301,30.908213230035074,1.0243388246873206,8.785791738209243,-91.78964722363308,-32696515.0,-34031802.6,1.0
2025-06-18,977.5,985.5999755859376,963.2000122070312,968.9000244140624,1632269,964.4319995117188,1209.596499938965,997.9825123845567,997.4526755970418,1052.3617074497568,962.3482840053214,1007.3549957275391,44.248633798455074,42.59372687803719,48.58475786235408,6.908394533810906,15.400931231629647,-8.49253669781874,19.85149225336358,30.300481097811595,1.0243388246873206,1.3282728985071888,-94.99120138975681,-34328784.0,-33853427.05,1.0
2025-06-19,970.0,973.4000244140624,929.0,934.0,2415130,964.6359997558593,1205.1182498168948,985.1860099076455,991.6842505427652,1059.8331462781919,949.6918476182926,1004.7624969482423,37.84215003092231,42.59372687803719,48.58475786235408,1.1022461567710025,12.54119421665792,-11.438948059886917,19.862283927806818,31.307591334686652,0.0,0.682892549791547,-96.62162162162163,-36743914.0,-33684130.0,-1.0
2025-06-20,938.0,959.4000244140624,936.0,947.7000122070312,3308667,966.1240002441406,1200.6659997558597,977.6888103675227,987.6856834213348,1063.0931446969767,942.5068491995079,1002.7999969482423,41.427204222109374,42.59372687803719,48.58475786235408,-2.366413235013056,9.559672726323726,-11.926085961336781,19.87230476836125,30.885622268927776,4.152848753674316,1.7257291927872123,-87.36485661687078,-33435247.0,-33476345.95,-1.0
2025-06-23,939.7999877929688,964.9000244140624,935.0,960.5,1728394,967.8180004882812,1195.7400000000002,974.2510482940182,985.214257655759,1063.216287294211,937.2487090436797,1000.2324981689454,44.63990202089622,40.12305894029873,48.58475786235408,-4.035974550105379,6.840543271037904,-10.876517821143285,19.633773544248374,30.815222422151678,12.027216719644422,5.393355157772913,-78.71621621621621,-31706853.0,-33352300.25,-1.0
2025-06-24,975.0,1001.9000244140624,974.0,987.2999877929688,3498494,970.3490002441408,1191.1869998168947,976.8608361938084,985.4038694864144,1061.8831626711053,936.0118324460825,998.9474975585939,50.733019997734885,40.12305894029873,48.58475786235408,-3.1601506334297937,4.840404490144365,-8.00055512357416,18.492061526951552,31.571279707288156,26.959719945691745,14.379928473003494,-60.608116356102194,-28208359.0,-33140366.9,-1.0
2025-06-25,987.0,997.0,979.5,981.0999755859376,2294587,972.0979992675783,1186.437999572754,977.7086640722342,985.0126064045528,1061.3264934481908,934.4935016689966,997.9099975585938,49.37899216847271,40.12305894029873,48.58475786235408,-2.932538559860973,3.2858158801432973,-6.21835444000427,17.431900368033077,30.566188299624717,36.170898048303144,25.052611571213102,-64.7973137932854,-30502946.0,-32938176.65,-1.0
