Date,Open,High,Low,Close,Volume,MA50,MA200,EMA9,EMA21,BB_Upper,BB_Lower,BB_Mid,RSI,RSI_W,RSI_M,MACD,MACD_Signal,MACD_Hist,ADX,ATR,StochRSI_K,StochRSI_D,Williams_R,OBV,OBV_SMA20,Supertrend_Dir
2025-03-18,182.78797912597656,182.78797912597656,182.78797912597656,182.78797912597656,0,189.91692321777342,218.96992073059073,182.42628186979638,184.5181445769138,197.9578674003737,172.6104080512864,185.28413772583005,46.732441544667516,43.7595300722841,68.31573201315857,-2.4115471482197393,-2.4990363919747876,0.0874892437550483,12.984503791107363,6.451518639574869,57.429235637206375,50.84639112147596,-50.612113759379305,188222839.0,180899585.5,-1.0
2025-03-19,186.57800467071004,189.36449661450328,185.71088033505077,188.32199096679688,2148744,189.48657592773435,218.96992073059073,183.6054236891965,184.8639487941759,198.1787090320183,172.68575172237624,185.43223037719727,53.07563977225861,43.7595300722841,68.31573201315857,-1.8006460498200454,-2.359358323543839,0.5587122737237937,12.408803473313428,6.460447128785716,78.0447604486466,62.33090303474889,-24.729348076765547,190371583.0,181515735.1,-1.0
2025-03-20,194.27494888317483,196.45738100956893,189.98804509435357,192.52122497558597,5390824,189.36722442626953,218.81527870178215,185.3885839464744,185.56006481066774,198.80196709650517,172.57497382146357,185.68847045898437,57.23693906568731,43.7595300722841,68.31573201315857,-0.9665180198904864,-2.0807902628131685,1.1142722429226821,12.90112776734616,6.5800859083561685,89.02238022432329,74.83212543672542,-15.70149096763046,195762407.0,182230190.2,-1.0
2025-03-21,192.7063226448527,195.24924006633245,189.01374115028352,193.04733276367188,6396200,189.14099212646482,218.72687858581537,186.9203337099139,186.24072553366813,199.34832114450103,172.44172096975677,185.8950210571289,57.74255777546492,43.7595300722841,68.31573201315857,-0.2600157453132681,-1.7166353593131884,1.4566196139999203,13.171838903513999,6.555472551762794,100.0,89.02238022432329,-13.60282500741139,202158607.0,183211689.4,-1.0
2025-03-24,197.2952864763199,203.51131062977572,196.56456319307424,198.2403564453125,5402881,189.08389862060542,218.65396080017084,189.18433825699364,187.33160107109035,199.31497168827534,172.46143059443958,185.88820114135746,62.460697583377424,48.99239955413996,68.31573201315857,0.7107331195753943,-1.231161663535472,1.9418947831108664,14.414201678406833,6.834651502787155,100.0,96.34079340810774,-16.40886204721791,207561488.0,184154461.05,1.0
2025-03-25,199.73102098137127,199.73102098137127,192.92067496276127,194.2749481201172,3052789,189.012287902832,218.52798088073723,190.20246022961834,187.9628144391837,198.9268985554427,172.65464441330735,185.79077148437503,57.20806357326798,48.99239955413996,68.31573201315857,1.1468629550757043,-0.7555567398132369,1.9024196948889411,14.884222147103916,6.832915396774502,92.66250100459735,97.55416700153243,-32.168382821174745,204508699.0,185105977.85,1.0
2025-03-26,194.567249565352,195.9507505285049,189.49116682541955,190.0465087890625,2126431,188.8064190673828,218.36561111450192,190.17126994150718,188.15224119826357,198.56989646741079,172.7573557298549,185.66362609863285,52.16995369008213,48.99239955413996,68.31573201315857,1.1381790567074859,-0.37680958050909236,1.5149886372165782,14.722987114726815,6.806248847225277,76.78119898489706,89.81456666316478,-50.29110165058608,202382268.0,186230139.55,1.0
2025-03-27,189.98804038747804,194.32366192556407,188.4973661829968,190.4751892089844,3302639,188.69778472900393,218.1982373809814,190.23205379500263,188.36341829014725,198.17327541129217,172.89286533577823,185.5330703735352,52.62545919325536,48.99239955413996,68.31573201315857,1.1526014597836252,-0.07092737245054884,1.223528832234174,14.403316858533278,6.73625219689256,61.60286076864375,77.01552025271272,-48.68997815623791,205684907.0,187408465.9,1.0
2025-03-28,192.90120083591012,199.107472230083,188.86760908094303,197.8993377685547,6862377,188.78293823242186,218.0665548706054,191.76551058971307,189.23032006091157,199.4920936323246,172.26872027148409,185.88040695190435,59.77092525078055,48.99239955413996,68.31573201315857,1.74300577509635,0.291859257058831,1.451146518037519,14.739265672548676,6.98651012205309,64.78933946647238,67.72446640667107,-20.960746467921854,212547284.0,189115562.0,1.0
2025-04-01,195.8338412525344,199.6141211544237,195.00568224586985,196.2333068847656,3996981,188.76169860839843,217.9108180999755,192.6590698487236,189.86695522671647,200.81709090277872,172.10606125786592,186.46157608032232,57.668851603267484,50.84232187658911,69.67425223940148,2.0528071963628065,0.6440488449196261,1.4087583514431805,15.115543096473283,6.816647892517431,72.21470119207848,66.20230047573153,-27.183380081162976,208550303.0,190759854.85,1.0
2025-04-02,197.49013171665703,198.74698401704111,192.47250473950237,197.72396850585935,2494891,188.79560394287108,217.7390676879882,193.67204958015074,190.581229161184,202.04926440123936,172.8624299346982,187.45584716796878,59.05632750671117,50.84232187658911,69.67425223940148,2.3910484711589675,0.9934487701674944,1.397599700991473,14.980175237328623,6.777921562876097,81.38551115580013,72.79651727145033,-23.367469835809086,211045194.0,192991368.45,1.0
2025-04-03,196.5255967886308,204.2615080851458,194.86927879540056,202.4980316162109,2962942,188.98978149414063,217.60178932189933,195.4372459873628,191.66457483891372,203.79349504276965,173.77316145137107,188.78332824707036,63.21478672049443,50.84232187658911,69.67425223940148,3.009640846583892,1.3966871854507739,1.612953661133118,15.580085251934765,6.964657829081037,85.53653145337415,79.71224793375092,-7.00734614200198,214008136.0,195599992.6,1.0
2025-04-04,201.5821944977325,201.8842392821404,190.9623551817172,192.9694061279297,4189696,189.0737661743164,217.4174634552001,194.94367801547617,191.7831958651879,203.7045531381276,175.3956467520092,189.5500999450684,51.88730112011676,50.84232187658911,69.67425223940148,2.6998768186170707,1.6573251120840333,1.0425517065330374,15.414568012806551,7.291159158039086,71.08415079447148,79.33539780121525,-44.87027101233893,209818440.0,197469931.95,1.0
2025-04-07,178.29647748000403,186.6656910789769,177.38063527166884,182.9925994873047,5342913,188.91826843261717,217.21172386169425,192.55346230984188,190.9840507399258,203.71649397356111,175.3574012901109,189.536947631836,43.16564336105414,48.9016743236821,69.67425223940148,1.6305457619138224,1.6519692420499914,-0.021423480136169015,15.266271082683787,7.883845707912069,43.758345713669804,66.79300932050515,-79.12283483286956,204475527.0,198679192.75,1.0
2025-04-08,187.06514510162896,188.6922203609686,173.77572601303152,175.5294647216797,9213181,188.6948617553711,216.95342094421378,189.14866279220945,189.57908837463071,204.44016822872848,173.82213493289274,189.1311515808106,38.01765353847851,48.9016743236821,69.67425223940148,0.17881927451051638,1.3573392485420965,-1.1785199740315802,15.517987277355232,8.386177753628143,10.425012380336478,41.75583629615926,-94.24735535896802,195262346.0,199171807.7,-1.0
2025-04-09,176.34789025957392,176.78632126756153,167.72534934720193,170.38519287109375,6295410,188.4245916748047,216.6829764556884,185.39596880798632,187.83418878340007,205.55900810493523,171.91021796928356,188.7346130371094,34.92570698729516,48.9016743236821,69.67425223940148,-1.3709803635246658,0.811675326128744,-2.18265568965341,16.343968587903994,8.434377336966104,0.0,18.061119364668762,-92.71996943365177,188966936.0,199437915.45,-1.0
2025-04-11,175.9094569136656,175.9094569136656,168.39761492577986,170.2682647705078,6913671,188.10034545898438,216.40372795104972,182.37042800049062,186.23728660040985,206.69749955419647,169.56359816308876,188.1305488586426,34.85631524188836,48.9016743236821,69.67425223940148,-2.5789147390858886,0.13355731308581753,-2.712472052171706,17.11095123341356,8.368481954888935,0.0,3.475004126778826,-93.04000335244605,182053265.0,199271644.4,-1.0
2025-04-15,171.320499671087,175.21769037261274,171.320499671087,174.37005615234375,4478858,187.78360137939455,216.1464178466796,180.77035363086128,185.1584474687675,207.14729698099862,168.2028327187085,187.67506484985356,39.404541273717435,41.11860129629323,69.67425223940148,-3.1687042992898284,-0.5268950093893117,-2.6418092899005168,17.823149404243868,8.124263643975791,5.346110932272101,1.7820369774240334,-81.8133404422696,186532123.0,199202623.95,-1.0
2025-04-16,170.25851866226066,172.45068843044427,167.57920005670292,171.99276733398438,10195223,187.3681607055664,215.8751963043212,179.0148363714859,183.96156745651447,207.71960638359633,166.81698419257555,187.26829528808594,37.75909263159797,41.11860129629323,69.67425223940148,-3.784320820010578,-1.178380171513565,-2.605940648497013,18.865157804278134,8.029020247666152,8.758115926851936,4.701408953041345,-87.96813092060825,176336900.0,198723604.55,-1.0
2025-04-17,173.37625990815474,173.6685521698395,170.60925821295635,172.40196228027344,3894397,186.88393432617187,215.58743759155266,177.6922615532434,182.91069425867437,208.18314208154243,165.31484681005912,186.74899444580078,38.237170059843706,41.11860129629323,69.67425223940148,-4.190872960814232,-1.7808787293736985,-2.4099942314405336,19.596458701766423,7.674039798324509,12.732066380547224,8.945431079890419,-86.85262056075909,180231297.0,198324027.45,-1.0
2025-04-21,175.26640746965197,178.28673619687774,174.0680254967784,177.87753295898438,5824941,186.65711761474606,215.27678710937494,177.72931583439163,182.45313414052072,208.2390375380925,164.76790673680986,186.50347213745118,44.39234902887798,42.052144846950696,69.67425223940148,-4.024839820853657,-2.2296709476696903,-1.7951688731839668,19.421825596101908,7.546235092487352,18.594873853466915,13.361685386955358,-71.92561358381187,186056238.0,198215697.4,-1.0
2025-04-22,178.7738862918957,185.55498980561848,177.3221773996687,183.3141021728516,6527555,186.5885269165039,214.94281166076655,178.84627310208361,182.5314039616417,208.01580023513867,164.49035516036918,186.25307769775392,49.74727343110818,42.052144846950696,69.67425223940148,-3.4152033229594565,-2.4667774227276436,-0.948425900231813,18.124758395044175,7.59527632916324,32.68611381863242,21.337684684215517,-57.10492888302427,192583793.0,198326307.9,-1.0
