Date,Open,High,Low,Close,Volume,MA50,MA200,EMA9,EMA21,BB_Upper,BB_Lower,BB_Mid,RSI,RSI_W,RSI_M,MACD,MACD_Signal,MACD_Hist,ADX,ATR,StochRSI_K,StochRSI_D,Williams_R,OBV,OBV_SMA20,Supertrend_Dir
2025-05-02,44779.68459685773,44779.68459685773,44234.788193629145,44426.23828125,8325.0,41641.74007812501,42696.87826171876,44237.6911227364,43486.22019568675,46231.32194903297,40507.57805096701,43369.44999999999,58.09076554379907,56.746442352552656,67.70830944935288,801.990603433951,769.5255618200052,32.4650416139458,19.07085519877602,1115.5473779918123,58.08138995872763,62.22811784048832,-21.791214047486818,473186.0,433721.85,1.0
2025-05-05,44401.69555544399,45334.40115583474,44401.69555544399,45069.31640625,24637.0,41724.67734375001,42696.87826171876,44404.016179439124,43630.13803301068,46334.11146633154,40787.58072116846,43560.84609375,61.39306506971658,58.72829467681372,67.70830944935288,823.8128973093917,780.3830289178826,43.4298683915091,19.575396359306705,1102.487251020308,56.60080781062034,60.76868494593376,-10.462502883599868,497823.0,439661.95,1.0
2025-05-06,44966.23150503227,45182.22650352806,44671.69287071983,44872.9609375,7816.0,41815.72226562501,42696.87826171876,44497.8051310513,43743.12193341879,46449.76518214673,40938.328177228264,43694.0466796875,59.842533357965735,58.72829467681372,67.70830944935288,815.8582708179601,787.4780772978982,28.380193520061994,20.043898865513768,1060.2048497194448,45.47752088224482,53.386572883864254,-26.625823184583098,490007.0,443963.6,1.0
2025-05-07,44205.33599438713,46272.01522299757,44205.33599438713,45506.21484375,31679.0,41922.317812500005,42728.62843750002,44699.48707359104,43903.40310708526,46661.710034251184,41007.260668873816,43834.4853515625,63.08094102413723,58.72829467681372,67.70830944935288,850.8444645689233,800.1513547521033,50.69310981681997,21.36665419004281,1132.0958767830873,57.49443296082801,53.19092055123105,-24.148595754541034,521686.0,449179.0,1.0
2025-05-08,45520.93831654119,45624.02682130204,43954.9748394597,44337.875,17341.0,42011.50898437501,42752.549941406265,44627.16465887283,43942.90055189569,46592.6727963771,41356.12915674792,43974.40097656251,54.369386870664236,58.72829467681372,67.70830944935288,775.3581676978065,795.192717341244,-19.834549643437526,22.199400519806968,1170.44988428732,38.49576019525549,47.15590467944277,-60.990790346248446,504345.0,454236.2,1.0
2025-05-09,44067.88024169439,44823.86259183596,43724.25190072094,44642.23046875,13794.0,42088.86562500001,42781.90460937501,44630.17782084827,44006.475998882444,46254.47456333538,42103.29887416463,44178.88671875001,56.07131903403021,58.72829467681372,67.70830944935288,731.6595603321402,782.4860859394232,-50.826525607282974,22.610188196037594,1165.38994191787,30.29357941427378,42.09459085678576,-51.39330596298265,518139.0,462074.1,1.0
2025-05-12,44985.86433813762,46291.65219430791,44985.86433813762,46193.47265625,14934.0,42199.812500000015,42817.267109375,44942.83678792862,44205.293876824944,46093.47459720202,42784.611730923,44439.04316406251,63.53631644207362,59.411412418167686,67.70830944935288,812.830574529049,788.5549836573484,24.275590871700615,24.057979670993895,1199.9636407493017,33.01467312355612,33.93467091102846,-3.0769207213752647,533073.0,469713.2,1.0
2025-05-13,45849.84263224775,46340.74030496989,45525.850168251134,45633.84765625,11291.0,42304.81945312502,42851.303378906254,45081.0389615929,44335.162402227215,45888.89785861593,43356.43417263407,44622.666015625,59.60136066192543,59.411412418167686,67.70830944935288,822.5206218396779,795.3481112938143,27.172510545863588,25.43257984856558,1172.4583904614058,48.90703689858128,37.40509647880373,-21.818175755192083,521782.0,475894.1,1.0
2025-05-14,45702.57088808704,45889.1119937527,45034.95008886256,45574.9375,26539.0,42408.04335937501,42881.66423828125,45179.818669274326,44447.869229297474,45969.11238861588,43466.55089263412,44717.831640625,59.185820269941395,59.411412418167686,67.70830944935288,816.0396991845846,799.4864288719684,16.553270312616178,25.952759454640077,1149.722927206315,61.251139746089954,47.72428325607578,-23.636432240325856,495243.0,478394.9,1.0
2025-05-15,45574.93522315722,46502.731728669576,45182.217125585856,46085.46875,58580.0,42506.428125000006,42914.07697265624,45360.94868541946,44596.7419129977,46183.359679875124,43422.15360137487,44802.756640625,61.679308094840984,59.411412418167686,67.70830944935288,842.3885951193806,808.066862121451,34.321732997929644,26.870528541233693,1161.9223326261297,59.986934114311694,56.71503691966097,-12.265525087333728,553823.0,481892.65,1.0
